date,product_id,product,by_product_id,by_product,province_id,province,lcu_id,district_id,station_id,station,Lat,Long,minimum,maximum,mill_id,mill_name,do_price,wholesale,retail_price,delivered,spot_price_central_punjab,spot_price_southern_punjab,spot_price_northern_punjab
2/6/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.2,48.5,,,,,
2/7/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/7/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,48.4,,,,,
2/11/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,47.7,46.75,
2/11/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,48.4,,,,,
2/12/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/12/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,48.4,,,,,
2/13/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,47,46.9,
2/13/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.95,48.4,,,,,
2/14/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/14/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.9,48.5,,,,,
2/15/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/15/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.8,48.2,,,,,
2/16/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/16/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.7,48.3,,,,,
2/18/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,47.75,46.8,
2/19/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/19/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.15,48.2,,,,,
2/20/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/20/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.6,48.4,,,,,
2/21/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/21/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,,48.5,,,,,
2/22/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/22/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.6,48.5,,,,,
2/23/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/23/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.8,48.5,,,,,
2/25/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/25/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.8,48.5,,,,,
2/26/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/26/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,48.5,,,,,
2/27/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/27/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,48.5,,,,,
2/28/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
2/28/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,,48.2,,,,,
3/1/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/1/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,,48.2,,,,,
3/2/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/2/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,48,,,,,
3/4/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/5/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/5/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,49,,,,,
3/7/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/7/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.3,49,,,,,
3/8/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/8/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.4,49,,,,,
3/9/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/9/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.2,49.5,,,,,
3/11/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/11/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,49.4,,,,,
3/12/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/12/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.15,49.25,,,,,
3/13/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/13/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,49,,,,,
3/14/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/14/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.8,49,,,,,
3/15/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/15/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,,49,,,,,
3/16/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/16/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.6,48.9,,,,,
3/18/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/18/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.5,48.8,,,,,
3/19/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/19/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.65,48.8,,,,,
3/20/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/20/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.8,48.8,,,,,
3/21/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/21/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.9,48.8,,,,,
3/22/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/22/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.8,48.8,,,,,
3/23/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/25/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/25/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,49.5,,,,,
3/26/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/26/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,49.5,,,,,
3/27/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,49,47.9,
3/27/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,49.5,,,,,
3/28/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,49,48,
3/28/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,49.5,,,,,
3/29/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/29/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.95,49.5,,,,,
3/30/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
3/30/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.7,49.5,,,,,
4/1/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,49.75,48.35,
4/1/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.7,49.5,,,,,
4/2/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
4/2/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,49.8,,,,,
4/3/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,52,,,51,,
4/3/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,50,50.25,,,,,
4/4/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51.75,,,50.75,,
4/4/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.7,50.25,,,,,
4/5/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,50.6,49.5,
4/5/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.9,50.8,,,,,
4/6/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
4/6/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.8,50.8,,,,,
4/8/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,50.7,49.6,
4/8/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.7,51,,,,,
4/9/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
4/9/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.8,50.8,,,,,
4/10/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51.5,,,50.5,,
4/10/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.75,50.8,,,,,
4/11/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51.5,,,50.5,49.5,
4/11/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.75,50.9,,,,,
4/12/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51.4,,,50.4,49.4,
4/12/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.5,50.6,,,,,
4/13/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
4/13/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.5,50.2,,,,,
4/15/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
4/15/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.2,50.2,,,,,
4/16/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,49,
4/16/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50.2,,,,,
4/17/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,50,48.9,
4/17/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.8,50,,,,,
4/18/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.9,
4/18/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50,,,,,
4/19/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
4/19/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.9,50.5,,,,,
4/20/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
4/20/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.85,50,,,,,
4/22/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,50.15,49.1,
4/22/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50,,,,,
4/23/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.9,
4/23/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50,,,,,
4/24/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,50,48.9,
4/25/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,50,48.9,
4/25/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50,,,,,
4/26/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,50,48.9,
4/27/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
4/27/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50,,,,,
4/29/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.8,
4/29/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50.2,,,,,
4/30/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.8,
4/30/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50.2,,,,,
5/2/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.8,
5/2/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50.2,,,,,
5/3/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.8,
5/3/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50.2,,,,,
5/4/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.8,
5/4/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50.4,,,,,
5/6/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.8,
5/6/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50.4,,,,,
5/7/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/7/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50.4,,,,,
5/8/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.5,
5/8/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50.4,,,,,
5/9/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.65,
5/9/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50.4,,,,,
5/13/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51.2,,,50.2,48.85,
5/13/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50.5,,,,,
5/14/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.8,
5/14/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49.1,50.5,,,,,
5/15/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.8,
5/15/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,49,50,,,,,
5/16/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,50.8,,,49.8,48.5,
5/16/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.85,50,,,,,
5/17/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/17/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.65,49.9,,,,,
5/18/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,50.7,,,49.7,48.65,
5/18/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.65,49.9,,,,,
5/20/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,50.5,,,49.5,48.5,
5/20/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.75,49.9,,,,,
5/21/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,50.5,,,49.5,48.3,
5/21/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.3,49.9,,,,,
5/22/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,50.25,,,49.25,48.2,
5/22/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.25,50,,,,,
5/23/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/23/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,47.7,50.25,,,,,
5/24/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/24/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.2,50,,,,,
5/25/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/25/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.2,50,,,,,
5/27/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/27/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.35,50,,,,,
5/28/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/28/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.6,50,,,,,
5/29/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/29/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.7,50,,,,,
5/30/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/30/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.7,50,,,,,
5/31/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
5/31/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.7,50,,,,,
6/1/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
6/1/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.7,50,,,,,
6/3/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
6/3/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.9,50,,,,,
6/4/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,,,,,,
6/4/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.5,50,,,,,
6/5/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,50.85,,,49.85,48.4,
6/5/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.5,50,,,,,
6/6/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,50.75,,,49.75,48.3,
6/7/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,50.75,,,49.75,48.3,
6/7/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.5,49.5,,,,,
6/8/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51,,,50,48.6,
6/8/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.8,49.5,,,,,
6/10/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51.25,,,50.25,48.65,
6/10/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.75,49.5,,,,,
6/11/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51.4,,,50.4,48.6,
6/11/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.75,50,,,,,
6/12/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,51.75,,,50.75,48.75,
6/12/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.75,50,,,,,
6/13/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,52,,,51,49,
6/13/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.95,51,,,,,
6/14/2013,2,Sugar,17,akbari_mandi,4,Punjab,10,57,661,Lahore,31.4826352,74.0542001,,,,,,52,,,51,49,
6/14/2013,2,Sugar,17,jodia_bazaar,5,Sindh,14,41,277,Karachi,24.860734,67.001136,,,,,48.95,51,,,,,
