by_product,date,province,price
1,2018-01-26,Balochistan,8401.25
1,2018-01-27,Balochistan,8401.25
1,2018-01-28,Balochistan,8401.25
1,2018-01-29,Balochistan,8401.25
1,2018-01-30,Balochistan,8401.25
1,2018-01-31,Balochistan,8401.25
1,2018-02-01,Balochistan,8401.25
1,2018-02-02,Balochistan,8401.25
1,2018-02-03,Balochistan,8401.25
1,2018-02-04,Balochistan,8401.25
1,2018-02-05,Balochistan,8401.25
1,2018-02-06,Balochistan,8401.25
1,2018-02-07,Balochistan,8401.25
1,2018-02-08,Balochistan,8401.25
1,2018-02-09,Balochistan,8401.25
1,2018-02-10,Balochistan,8401.25
1,2018-02-11,Balochistan,8401.25
1,2018-02-12,Balochistan,8401.25
1,2018-02-13,Balochistan,8401.25
1,2018-02-14,Balochistan,8401.25
1,2018-02-15,Balochistan,8401.25
1,2018-02-16,Balochistan,8401.25
1,2018-02-17,Balochistan,8401.25
1,2018-02-18,Balochistan,8401.25
1,2018-02-19,Balochistan,8401.25
1,2018-02-20,Balochistan,8401.25
1,2018-02-21,Balochistan,8401.25
1,2018-02-22,Balochistan,8401.25
1,2018-02-23,Balochistan,8401.25
1,2018-02-24,Balochistan,8401.25
1,2018-02-25,Balochistan,8401.25
1,2018-02-26,Balochistan,8401.25
1,2018-02-27,Balochistan,8401.25
1,2018-02-28,Balochistan,8401.25
1,2018-03-01,Balochistan,8401.25
1,2018-03-02,Balochistan,8401.25
1,2018-03-03,Balochistan,8401.25
1,2018-03-04,Balochistan,8401.25
1,2018-03-05,Balochistan,8401.25
1,2018-03-06,Balochistan,8401.25
1,2018-03-07,Balochistan,8401.25
1,2018-03-08,Balochistan,8401.25
1,2018-03-09,Balochistan,8401.25
1,2018-03-10,Balochistan,8401.25
1,2018-03-11,Balochistan,8401.25
1,2018-03-12,Balochistan,8401.25
1,2018-03-13,Balochistan,8401.25
1,2018-03-14,Balochistan,8401.25
1,2018-03-15,Balochistan,8401.25
1,2018-03-16,Balochistan,8401.25
1,2018-03-17,Balochistan,8401.25
1,2018-03-18,Balochistan,8401.25
1,2018-03-19,Balochistan,8401.25
1,2018-03-20,Balochistan,8401.25
1,2018-03-21,Balochistan,8401.25
1,2018-03-22,Balochistan,8401.25
1,2018-03-23,Balochistan,8401.25
1,2018-03-24,Balochistan,8401.25
1,2018-03-25,Balochistan,8401.25
1,2018-03-26,Balochistan,8401.25
1,2018-03-27,Balochistan,8401.25
1,2018-03-28,Balochistan,8401.25
1,2018-03-29,Balochistan,8401.25
1,2018-03-30,Balochistan,8401.25
1,2018-03-31,Balochistan,8401.25
1,2018-04-01,Balochistan,8401.25
1,2018-04-02,Balochistan,8401.25
1,2018-04-03,Balochistan,8401.25
1,2018-04-04,Balochistan,8401.25
1,2018-04-05,Balochistan,8401.25
1,2018-04-06,Balochistan,8401.25
1,2018-04-07,Balochistan,8401.25
1,2018-04-08,Balochistan,8401.25
1,2018-04-09,Balochistan,8401.25
1,2018-04-10,Balochistan,8401.25
1,2018-04-11,Balochistan,8401.25
1,2018-04-12,Balochistan,8401.25
1,2018-04-13,Balochistan,8401.25
1,2018-04-14,Balochistan,8401.25
1,2018-04-15,Balochistan,8401.25
1,2018-04-16,Balochistan,8401.25
1,2018-04-17,Balochistan,8401.25
1,2018-04-18,Balochistan,8401.25
1,2018-04-19,Balochistan,8401.25
1,2018-04-20,Balochistan,8401.25
1,2018-04-21,Balochistan,8401.25
1,2018-04-22,Balochistan,8401.25
1,2018-04-23,Balochistan,8401.25
1,2018-04-24,Balochistan,8401.25
1,2018-04-25,Balochistan,8401.25
1,2018-04-26,Balochistan,8401.25
1,2018-04-27,Balochistan,8401.25
1,2018-04-28,Balochistan,8401.25
1,2018-04-29,Balochistan,8401.25
1,2018-04-30,Balochistan,8401.25
1,2018-05-01,Balochistan,8401.25
1,2018-05-02,Balochistan,8401.25
1,2018-05-03,Balochistan,8401.25
1,2018-05-04,Balochistan,8401.25
1,2018-05-05,Balochistan,8401.25
1,2018-05-06,Balochistan,8401.25
1,2018-05-07,Balochistan,8401.25
1,2018-05-08,Balochistan,8401.25
1,2018-05-09,Balochistan,8401.25
1,2018-05-10,Balochistan,8401.25
1,2018-05-11,Balochistan,8401.25
1,2018-05-12,Balochistan,8401.25
1,2018-05-13,Balochistan,8401.25
1,2018-05-14,Balochistan,8401.25
1,2018-05-15,Balochistan,8401.25
1,2018-05-16,Balochistan,8401.25
1,2018-05-17,Balochistan,8401.25
1,2018-05-18,Balochistan,8401.25
1,2018-05-19,Balochistan,8401.25
1,2018-05-20,Balochistan,8401.25
1,2018-05-21,Balochistan,8401.25
1,2018-05-22,Balochistan,8401.25
1,2018-05-23,Balochistan,8401.25
1,2018-05-24,Balochistan,8401.25
1,2018-05-25,Balochistan,8401.25
1,2018-05-26,Balochistan,8401.25
1,2018-05-27,Balochistan,8401.25
1,2018-05-28,Balochistan,8401.25
1,2018-05-29,Balochistan,8401.25
1,2018-05-30,Balochistan,8505.75
1,2018-05-31,Balochistan,8505.75
1,2018-06-01,Balochistan,8505.75
1,2018-06-02,Balochistan,8505.75
1,2018-06-03,Balochistan,8505.75
1,2018-06-04,Balochistan,8505.75
1,2018-06-05,Balochistan,8516.75
1,2018-06-06,Balochistan,8516.75
1,2018-06-07,Balochistan,8516.75
1,2018-06-08,Balochistan,8516.75
1,2018-06-09,Balochistan,8516.75
1,2018-06-10,Balochistan,8516.75
1,2018-06-11,Balochistan,8516.75
1,2018-06-12,Balochistan,8515.25
1,2018-06-13,Balochistan,8515.25
1,2018-06-14,Balochistan,8515.25
1,2018-06-15,Balochistan,8515.25
1,2018-06-16,Balochistan,8515.25
1,2018-06-17,Balochistan,8515.25
1,2018-06-18,Balochistan,8515.25
1,2018-06-19,Balochistan,8515.25
1,2018-06-20,Balochistan,8515.25
1,2018-06-21,Balochistan,8515.25
1,2018-06-22,Balochistan,8515.25
1,2018-06-23,Balochistan,8515.25
1,2018-06-24,Balochistan,8515.25
1,2018-06-25,Balochistan,8515.25
1,2018-06-26,Balochistan,8515.25
1,2018-06-27,Balochistan,8515.25
1,2018-06-28,Balochistan,8515.25
1,2018-06-29,Balochistan,8515.25
1,2018-06-30,Balochistan,8515.25
1,2018-07-01,Balochistan,8515.25
1,2018-07-02,Balochistan,8515.25
1,2018-07-03,Balochistan,8515.25
1,2018-07-04,Balochistan,8515.25
1,2018-07-05,Balochistan,8515.25
1,2018-07-06,Balochistan,8515.25
1,2018-07-07,Balochistan,8515.25
1,2018-07-08,Balochistan,8515.25
1,2018-07-09,Balochistan,8515.25
1,2018-07-10,Balochistan,8515.25
1,2018-07-11,Balochistan,8515.25
1,2018-07-12,Balochistan,8515.25
1,2018-07-13,Balochistan,8515.25
1,2018-07-14,Balochistan,8515.25
1,2018-07-15,Balochistan,8515.25
1,2018-07-16,Balochistan,8515.25
1,2018-07-17,Balochistan,8515.25
1,2018-07-18,Balochistan,8515.25
1,2018-07-19,Balochistan,8515.25
1,2018-07-20,Balochistan,8515.25
1,2018-07-21,Balochistan,8515.25
1,2018-07-22,Balochistan,8515.25
1,2018-07-23,Balochistan,8515.25
1,2018-07-24,Balochistan,8515.25
1,2018-07-25,Balochistan,8515.25
1,2018-07-26,Balochistan,8515.25
1,2018-07-27,Balochistan,8515.25
1,2018-07-28,Balochistan,8515.25
1,2018-07-29,Balochistan,8515.25
1,2018-07-30,Balochistan,8515.25
1,2018-07-31,Balochistan,8515.25
1,2018-08-01,Balochistan,8750.0
1,2018-08-02,Balochistan,8515.25
1,2018-08-03,Balochistan,8515.25
1,2018-08-04,Balochistan,8515.25
1,2018-08-05,Balochistan,8381.75
1,2018-08-06,Balochistan,8381.75
1,2018-08-07,Balochistan,8381.75
1,2018-08-08,Balochistan,8269.75
1,2018-08-09,Balochistan,8269.75
1,2018-08-10,Balochistan,8269.75
1,2018-08-11,Balochistan,8330.25
1,2018-08-12,Balochistan,8330.25
1,2018-08-13,Balochistan,8350.0
1,2018-08-14,Balochistan,8289.25
1,2018-08-15,Balochistan,8282.25
1,2018-08-16,Balochistan,8233.25
1,2018-08-17,Balochistan,8219.0
1,2018-08-18,Balochistan,8215.0
1,2018-08-19,Balochistan,8217.5
1,2018-08-20,Balochistan,8198.75
1,2018-08-21,Balochistan,8167.75
1,2018-08-22,Balochistan,8065.75
1,2018-08-23,Balochistan,8059.25
1,2018-08-24,Balochistan,8051.25
1,2018-08-25,Balochistan,8048.583333
1,2018-08-26,Balochistan,8048.583333
1,2018-08-27,Balochistan,8066.083333
1,2018-08-28,Balochistan,8073.333333
1,2018-08-29,Balochistan,8050.0
1,2018-08-30,Balochistan,8101.583333
1,2018-08-31,Balochistan,8228.333333
1,2018-09-01,Balochistan,8300.0
1,2018-09-02,Balochistan,8247.0
1,2018-09-03,Balochistan,8150.0
1,2018-09-04,Balochistan,8117.25
1,2018-09-05,Balochistan,8083.333333
1,2018-09-06,Balochistan,8101.5
1,2018-09-07,Balochistan,8102.5
1,2018-09-08,Balochistan,8132.5
1,2018-09-09,Balochistan,8219.666667
1,2018-09-10,Balochistan,8219.666667
1,2018-09-11,Balochistan,8219.666667
1,2018-09-12,Balochistan,8350.0
1,2018-09-13,Balochistan,8271.833333
1,2018-09-14,Balochistan,8269.833333
1,2018-09-15,Balochistan,8265.166667
1,2018-09-16,Balochistan,8293.333333
1,2018-09-17,Balochistan,8293.333333
1,2018-09-18,Balochistan,8293.333333
1,2018-09-19,Balochistan,8214.5
1,2018-09-20,Balochistan,8169.5
1,2018-09-21,Balochistan,8169.5
1,2018-09-22,Balochistan,8078.25
1,2018-09-23,Balochistan,8074.0
1,2018-09-24,Balochistan,8050.0
1,2018-09-25,Balochistan,8066.75
1,2018-09-26,Balochistan,8050.0
1,2018-09-27,Balochistan,8053.583333
1,2018-09-28,Balochistan,7949.333333
1,2018-09-29,Balochistan,7800.333333
1,2018-09-30,Balochistan,7746.333333
1,2018-10-01,Balochistan,7700.0
1,2018-10-02,Balochistan,7600.0
1,2018-10-03,Balochistan,7711.333333
1,2018-10-04,Balochistan,7763.333333
1,2018-10-05,Balochistan,7763.333333
1,2018-10-06,Balochistan,7940.0
1,2018-10-07,Balochistan,8470.833333
1,2018-10-08,Balochistan,8470.833333
1,2018-10-09,Balochistan,8477.333333
1,2018-10-10,Balochistan,8583.333333
1,2018-10-11,Balochistan,8550.0
1,2018-10-12,Balochistan,8497.666667
1,2018-10-13,Balochistan,8530.666667
1,2018-10-14,Balochistan,8530.666667
1,2018-10-15,Balochistan,8530.666667
1,2018-10-16,Balochistan,8548.166667
1,2018-10-17,Balochistan,8601.5
1,2018-10-18,Balochistan,8616.5
1,2018-10-19,Balochistan,8640.666667
1,2018-10-20,Balochistan,8640.666667
1,2018-10-21,Balochistan,8640.666667
1,2018-10-22,Balochistan,8640.666667
1,2018-10-23,Balochistan,8653.666667
1,2018-10-24,Balochistan,8653.666667
1,2018-10-25,Balochistan,8653.666667
1,2018-10-26,Balochistan,8700.0
1,2018-10-27,Balochistan,8675.666667
1,2018-10-28,Balochistan,8675.666667
1,2018-10-29,Balochistan,8675.666667
1,2018-10-30,Balochistan,8675.666667
1,2018-10-31,Balochistan,8675.666667
1,2018-11-01,Balochistan,8681.666667
1,2018-11-02,Balochistan,8681.666667
1,2018-11-03,Balochistan,8681.666667
1,2018-11-04,Balochistan,8681.666667
1,2018-11-05,Balochistan,8681.666667
1,2018-11-06,Balochistan,8681.666667
1,2018-11-07,Balochistan,8681.666667
1,2018-11-08,Balochistan,8681.666667
1,2018-11-09,Balochistan,8673.666667
1,2018-11-10,Balochistan,8631.0
1,2018-11-11,Balochistan,8571.5
1,2018-11-12,Balochistan,8554.5
1,2018-11-13,Balochistan,8554.5
1,2018-11-14,Balochistan,8554.5
1,2018-11-15,Balochistan,8554.5
1,2018-11-16,Balochistan,8554.5
1,2018-11-17,Balochistan,8548.0
1,2018-11-18,Balochistan,8536.0
1,2018-11-19,Balochistan,8536.0
1,2018-11-20,Balochistan,8700.0
1,2018-11-21,Balochistan,8536.0
1,2018-11-22,Balochistan,8536.0
1,2018-11-23,Balochistan,8536.0
1,2018-11-24,Balochistan,8380.5
1,2018-11-25,Balochistan,8285.0
1,2018-11-26,Balochistan,8285.0
1,2018-11-27,Balochistan,8285.0
1,2018-11-28,Balochistan,8268.0
1,2018-11-29,Balochistan,8268.0
1,2018-11-30,Balochistan,8268.0
1,2018-12-01,Balochistan,8192.0
1,2018-12-02,Balochistan,8192.0
1,2018-12-03,Balochistan,8192.0
1,2018-12-04,Balochistan,8204.0
1,2018-12-05,Balochistan,8246.5
1,2018-12-06,Balochistan,8246.5
1,2018-12-07,Balochistan,8246.5
1,2018-12-08,Balochistan,8257.5
1,2018-12-09,Balochistan,8296.5
1,2018-12-10,Balochistan,8300.0
1,2018-12-11,Balochistan,8296.5
1,2018-12-12,Balochistan,8296.5
1,2018-12-13,Balochistan,8296.5
1,2018-12-14,Balochistan,8296.5
1,2018-12-15,Balochistan,8356.5
1,2018-12-16,Balochistan,8356.5
1,2018-12-17,Balochistan,8356.5
1,2018-12-18,Balochistan,8356.5
1,2018-12-19,Balochistan,8450.0
1,2018-12-20,Balochistan,8356.5
1,2018-12-21,Balochistan,8356.5
1,2018-12-22,Balochistan,8356.5
1,2018-12-23,Balochistan,8356.5
1,2018-12-24,Balochistan,8356.5
1,2018-12-25,Balochistan,8356.5
1,2018-12-26,Balochistan,8356.5
1,2018-12-27,Balochistan,8356.5
1,2018-12-28,Balochistan,8356.5
1,2018-12-29,Balochistan,8356.5
1,2018-12-30,Balochistan,8356.5
1,2018-12-31,Balochistan,8356.5
1,2019-01-01,Balochistan,7990.25
1,2019-01-02,Balochistan,7990.25
1,2019-01-03,Balochistan,7990.25
1,2019-01-04,Balochistan,7990.25
1,2019-01-05,Balochistan,7990.25
1,2019-01-06,Balochistan,7990.25
1,2019-01-07,Balochistan,7990.25
1,2019-01-08,Balochistan,7990.25
1,2019-01-09,Balochistan,7990.25
1,2019-01-10,Balochistan,7990.25
1,2019-01-11,Balochistan,7990.25
1,2019-01-12,Balochistan,7990.25
1,2019-01-13,Balochistan,7990.25
1,2019-01-14,Balochistan,7990.25
1,2019-01-15,Balochistan,7990.25
1,2019-01-16,Balochistan,7990.25
1,2019-01-17,Balochistan,7990.25
1,2019-01-18,Balochistan,7990.25
1,2019-01-19,Balochistan,7990.25
1,2019-01-20,Balochistan,7990.25
1,2019-01-21,Balochistan,7990.25
1,2019-01-22,Balochistan,7990.25
1,2019-01-23,Balochistan,7990.25
1,2019-01-24,Balochistan,7990.25
1,2019-01-25,Balochistan,7990.25
1,2019-01-26,Balochistan,7990.25
1,2019-01-27,Balochistan,7990.25
1,2019-01-28,Balochistan,7990.25
1,2019-01-29,Balochistan,7990.25
1,2019-01-30,Balochistan,7990.25
1,2019-01-31,Balochistan,7990.25
1,2019-02-01,Balochistan,7990.25
1,2019-02-02,Balochistan,7990.25
1,2019-02-03,Balochistan,7990.25
1,2019-02-04,Balochistan,7990.25
1,2019-02-05,Balochistan,7990.25
1,2019-02-06,Balochistan,7990.25
1,2019-02-07,Balochistan,7990.25
1,2019-02-08,Balochistan,7990.25
1,2019-02-09,Balochistan,7990.25
1,2019-02-10,Balochistan,7990.25
1,2019-02-11,Balochistan,7990.25
1,2019-02-12,Balochistan,7990.25
1,2019-02-13,Balochistan,7990.25
1,2019-02-14,Balochistan,7990.25
1,2019-02-15,Balochistan,7990.25
1,2019-02-16,Balochistan,7990.25
1,2019-02-17,Balochistan,7990.25
1,2019-02-18,Balochistan,7990.25
1,2019-02-19,Balochistan,7990.25
1,2019-02-20,Balochistan,7990.25
1,2019-02-21,Balochistan,7990.25
1,2019-02-22,Balochistan,7990.25
1,2019-02-23,Balochistan,7990.25
1,2019-02-24,Balochistan,7990.25
1,2019-02-25,Balochistan,7990.25
1,2019-02-26,Balochistan,7990.25
1,2019-02-27,Balochistan,7990.25
1,2019-02-28,Balochistan,7990.25
1,2019-03-01,Balochistan,7990.25
1,2019-03-02,Balochistan,7990.25
1,2019-03-03,Balochistan,7990.25
1,2019-03-04,Balochistan,7990.25
1,2019-03-05,Balochistan,7990.25
1,2019-03-06,Balochistan,7990.25
1,2019-03-07,Balochistan,7990.25
1,2019-03-08,Balochistan,7990.25
1,2019-03-09,Balochistan,7990.25
1,2019-03-10,Balochistan,7990.25
1,2019-03-11,Balochistan,7990.25
1,2019-03-12,Balochistan,7990.25
1,2019-03-13,Balochistan,7990.25
1,2019-03-14,Balochistan,7990.25
1,2019-03-15,Balochistan,7990.25
1,2019-03-16,Balochistan,7990.25
1,2019-03-17,Balochistan,7990.25
2,2012-01-12,Balochistan,2372.233333
2,2012-01-13,Balochistan,2371.733333
2,2012-01-14,Balochistan,2369.358333
2,2012-01-15,Balochistan,2367.358333
2,2012-01-16,Balochistan,2367.608333
2,2012-01-17,Balochistan,2367.983333
2,2012-01-18,Balochistan,2372.358333
2,2012-01-19,Balochistan,2374.233333
2,2012-01-20,Balochistan,2374.233333
2,2012-01-21,Balochistan,2374.233333
2,2012-01-22,Balochistan,2374.233333
2,2012-01-23,Balochistan,2374.233333
2,2012-01-24,Balochistan,2374.233333
2,2012-01-25,Balochistan,2374.233333
2,2012-01-26,Balochistan,2374.233333
2,2012-01-27,Balochistan,2374.233333
2,2012-01-28,Balochistan,2374.233333
2,2012-01-29,Balochistan,2367.275
2,2012-01-30,Balochistan,2360.316667
2,2012-01-31,Balochistan,2360.316667
2,2012-02-01,Balochistan,2360.316667
2,2012-02-02,Balochistan,2316.666667
2,2012-02-03,Balochistan,2360.316667
2,2012-02-04,Balochistan,2360.316667
2,2012-02-05,Balochistan,2360.316667
2,2012-02-06,Balochistan,2360.316667
2,2012-02-07,Balochistan,2360.316667
2,2012-02-08,Balochistan,2312.191667
2,2012-02-09,Balochistan,2264.066667
2,2012-02-10,Balochistan,2264.066667
2,2012-02-11,Balochistan,2264.066667
2,2012-02-12,Balochistan,2264.066667
2,2012-02-13,Balochistan,2170.733333
2,2012-02-14,Balochistan,2170.733333
2,2012-02-15,Balochistan,2170.733333
2,2012-02-16,Balochistan,2170.733333
2,2012-02-17,Balochistan,2170.733333
2,2012-02-18,Balochistan,2170.733333
2,2012-02-19,Balochistan,2170.733333
2,2012-02-20,Balochistan,2170.733333
2,2012-02-21,Balochistan,2170.733333
2,2012-02-22,Balochistan,2170.733333
2,2012-02-23,Balochistan,2050.0
2,2012-02-24,Balochistan,2170.733333
2,2012-02-25,Balochistan,2170.733333
2,2012-02-26,Balochistan,2170.733333
2,2012-02-27,Balochistan,2170.733333
2,2012-02-28,Balochistan,2170.733333
2,2012-02-29,Balochistan,2170.733333
2,2012-03-01,Balochistan,2170.733333
2,2012-03-02,Balochistan,2170.733333
2,2012-03-03,Balochistan,2170.733333
2,2012-03-04,Balochistan,2170.733333
2,2012-03-05,Balochistan,2170.733333
2,2012-03-06,Balochistan,2170.733333
2,2012-03-07,Balochistan,2170.733333
2,2012-03-08,Balochistan,2170.733333
2,2012-03-09,Balochistan,2170.733333
2,2012-03-10,Balochistan,2170.733333
2,2012-03-11,Balochistan,2170.733333
2,2012-03-12,Balochistan,2170.733333
2,2012-03-13,Balochistan,2170.733333
2,2012-03-14,Balochistan,2170.733333
2,2012-03-15,Balochistan,2170.733333
2,2012-03-16,Balochistan,2170.733333
2,2012-03-17,Balochistan,2170.733333
2,2012-03-18,Balochistan,2170.733333
2,2012-03-19,Balochistan,2170.733333
2,2012-03-20,Balochistan,2170.733333
2,2012-03-21,Balochistan,2170.733333
2,2012-03-22,Balochistan,2170.733333
2,2012-03-23,Balochistan,2170.733333
2,2012-03-24,Balochistan,2170.733333
2,2012-03-25,Balochistan,2170.733333
2,2012-03-26,Balochistan,2170.733333
2,2012-03-27,Balochistan,2170.733333
2,2012-03-28,Balochistan,2170.733333
2,2012-03-29,Balochistan,2170.733333
2,2012-03-30,Balochistan,2170.733333
2,2012-03-31,Balochistan,2170.733333
2,2012-04-01,Balochistan,2170.733333
2,2012-04-02,Balochistan,2170.733333
2,2012-04-03,Balochistan,2170.733333
2,2012-04-04,Balochistan,2170.733333
2,2012-04-05,Balochistan,2170.733333
2,2012-04-06,Balochistan,2170.733333
2,2012-04-07,Balochistan,2170.733333
2,2012-04-08,Balochistan,2170.733333
2,2012-04-09,Balochistan,2170.733333
2,2012-04-10,Balochistan,2170.733333
2,2012-04-11,Balochistan,2170.733333
2,2012-04-12,Balochistan,2170.733333
2,2012-04-13,Balochistan,2170.733333
2,2012-04-14,Balochistan,2170.733333
2,2012-04-15,Balochistan,2163.033333
2,2012-04-16,Balochistan,2155.383333
2,2012-04-17,Balochistan,2155.383333
2,2012-04-18,Balochistan,2155.383333
2,2012-04-19,Balochistan,2155.383333
2,2012-04-20,Balochistan,2186.716667
2,2012-04-21,Balochistan,2211.383333
2,2012-04-22,Balochistan,2217.55
2,2012-04-23,Balochistan,2217.55
2,2012-04-24,Balochistan,2217.55
2,2012-04-25,Balochistan,2217.55
2,2012-04-26,Balochistan,2217.55
2,2012-04-27,Balochistan,2217.55
2,2012-04-28,Balochistan,2217.55
2,2012-04-29,Balochistan,2217.55
2,2012-04-30,Balochistan,2455.35
2,2012-05-01,Balochistan,2558.85
2,2012-05-02,Balochistan,2593.35
2,2012-05-03,Balochistan,2593.35
2,2012-05-04,Balochistan,2626.6
2,2012-05-05,Balochistan,2626.6
2,2012-05-06,Balochistan,2626.6
2,2012-05-07,Balochistan,2626.6
2,2012-05-08,Balochistan,2626.6
2,2012-05-09,Balochistan,2631.475
2,2012-05-10,Balochistan,2631.475
2,2012-05-11,Balochistan,2631.475
2,2012-05-12,Balochistan,2631.475
2,2012-05-13,Balochistan,2631.475
2,2012-05-14,Balochistan,2631.475
2,2012-05-15,Balochistan,2631.475
2,2012-05-16,Balochistan,2631.475
2,2012-05-17,Balochistan,2631.475
2,2012-05-18,Balochistan,2631.475
2,2012-05-19,Balochistan,2631.475
2,2012-05-20,Balochistan,2631.475
2,2012-05-21,Balochistan,2631.475
2,2012-05-22,Balochistan,2631.475
2,2012-05-23,Balochistan,2631.475
2,2012-05-24,Balochistan,2631.475
2,2012-05-25,Balochistan,2631.475
2,2012-05-26,Balochistan,2631.475
2,2012-05-27,Balochistan,2631.475
2,2012-05-28,Balochistan,2631.475
2,2012-05-29,Balochistan,2631.475
2,2012-05-30,Balochistan,2631.475
2,2012-05-31,Balochistan,2631.475
2,2012-06-01,Balochistan,2631.475
2,2012-06-02,Balochistan,2631.475
2,2012-06-03,Balochistan,2631.475
2,2012-06-04,Balochistan,2631.475
2,2012-06-05,Balochistan,2631.475
2,2012-06-06,Balochistan,2631.475
2,2012-06-07,Balochistan,2631.475
2,2012-06-08,Balochistan,2631.475
2,2012-06-09,Balochistan,2631.475
2,2012-06-10,Balochistan,2631.475
2,2012-06-11,Balochistan,2631.475
2,2012-06-12,Balochistan,2631.475
2,2012-06-13,Balochistan,2631.475
2,2012-06-14,Balochistan,2631.475
2,2012-06-15,Balochistan,2631.475
2,2012-06-16,Balochistan,2631.475
2,2012-06-17,Balochistan,2631.475
2,2012-06-18,Balochistan,2631.475
2,2012-06-19,Balochistan,2631.475
2,2012-06-20,Balochistan,2631.475
2,2012-06-21,Balochistan,2631.475
2,2012-06-22,Balochistan,2631.475
2,2012-06-23,Balochistan,2631.475
2,2012-06-24,Balochistan,2631.475
2,2012-06-25,Balochistan,2631.475
2,2012-06-26,Balochistan,2631.475
2,2012-06-27,Balochistan,2631.475
2,2012-06-28,Balochistan,2631.475
2,2012-06-29,Balochistan,2631.475
2,2012-06-30,Balochistan,2631.475
2,2012-07-01,Balochistan,2631.475
2,2012-07-02,Balochistan,2631.475
2,2012-07-03,Balochistan,2631.475
2,2012-07-04,Balochistan,2631.475
2,2012-07-05,Balochistan,2630.0
2,2012-07-06,Balochistan,2631.475
2,2012-07-07,Balochistan,2625.0
2,2012-07-08,Balochistan,2628.925
2,2012-07-09,Balochistan,2625.0
2,2012-07-10,Balochistan,2640.475
2,2012-07-11,Balochistan,2677.625
2,2012-07-12,Balochistan,2715.0
2,2012-07-13,Balochistan,2693.825
2,2012-07-14,Balochistan,2693.825
2,2012-07-15,Balochistan,2672.85
2,2012-07-16,Balochistan,2687.5
2,2012-07-17,Balochistan,2625.0
2,2012-07-18,Balochistan,2625.0
2,2012-07-19,Balochistan,2626.375
2,2012-07-20,Balochistan,2620.375
2,2012-07-21,Balochistan,2570.875
2,2012-07-22,Balochistan,2564.125
2,2012-07-23,Balochistan,2537.5
2,2012-07-24,Balochistan,2572.0
2,2012-07-25,Balochistan,2587.5
2,2012-07-26,Balochistan,2613.083333
2,2012-07-27,Balochistan,2657.5
2,2012-07-28,Balochistan,2695.833333
2,2012-07-29,Balochistan,2657.5
2,2012-07-30,Balochistan,2657.5
2,2012-07-31,Balochistan,2657.5
2,2012-08-01,Balochistan,2657.5
2,2012-08-02,Balochistan,2657.5
2,2012-08-03,Balochistan,2657.5
2,2012-08-04,Balochistan,2657.5
2,2012-08-05,Balochistan,2657.5
2,2012-08-06,Balochistan,2657.5
2,2012-08-07,Balochistan,2657.5
2,2012-08-08,Balochistan,2657.5
2,2012-08-09,Balochistan,2657.5
2,2012-08-10,Balochistan,2657.5
2,2012-08-11,Balochistan,2657.5
2,2012-08-12,Balochistan,2657.5
2,2012-08-13,Balochistan,2657.5
2,2012-08-14,Balochistan,2657.5
2,2012-08-15,Balochistan,2657.5
2,2012-08-16,Balochistan,2657.5
2,2012-08-17,Balochistan,2649.85119
2,2012-08-18,Balochistan,2649.85119
2,2012-08-19,Balochistan,2649.85119
2,2012-08-20,Balochistan,2649.85119
2,2012-08-21,Balochistan,2661.85119
2,2012-08-22,Balochistan,2686.434524
2,2012-08-23,Balochistan,2692.309524
2,2012-08-24,Balochistan,2692.309524
2,2012-08-25,Balochistan,2692.309524
2,2012-08-26,Balochistan,2692.309524
2,2012-08-27,Balochistan,2692.309524
2,2012-08-28,Balochistan,2700.267857
2,2012-08-29,Balochistan,2707.392857
2,2012-08-30,Balochistan,2707.392857
2,2012-08-31,Balochistan,2707.392857
2,2012-09-01,Balochistan,2707.392857
2,2012-09-02,Balochistan,2707.392857
2,2012-09-03,Balochistan,2707.392857
2,2012-09-04,Balochistan,2707.392857
2,2012-09-05,Balochistan,2707.392857
2,2012-09-06,Balochistan,2707.392857
2,2012-09-07,Balochistan,2707.428571
2,2012-09-08,Balochistan,2738.571429
2,2012-09-09,Balochistan,2738.571429
2,2012-09-10,Balochistan,2762.220238
2,2012-09-11,Balochistan,2769.178571
2,2012-09-12,Balochistan,2774.095238
2,2012-09-13,Balochistan,2774.095238
2,2012-09-14,Balochistan,2774.095238
2,2012-09-15,Balochistan,2774.095238
2,2012-09-16,Balochistan,2782.720238
2,2012-09-17,Balochistan,2782.720238
2,2012-09-18,Balochistan,2790.625
2,2012-09-19,Balochistan,2790.625
2,2012-09-20,Balochistan,2797.0
2,2012-09-21,Balochistan,2797.0
2,2012-09-22,Balochistan,2797.0
2,2012-09-23,Balochistan,2797.0
2,2012-09-24,Balochistan,2807.791667
2,2012-09-25,Balochistan,2808.125
2,2012-09-26,Balochistan,2808.125
2,2012-09-27,Balochistan,2808.729167
2,2012-09-28,Balochistan,2808.729167
2,2012-09-29,Balochistan,2808.729167
2,2012-09-30,Balochistan,2808.729167
2,2012-10-01,Balochistan,2808.729167
2,2012-10-02,Balochistan,2805.395833
2,2012-10-03,Balochistan,2802.020833
2,2012-10-04,Balochistan,2798.5625
2,2012-10-05,Balochistan,2774.446429
2,2012-10-06,Balochistan,2774.446429
2,2012-10-07,Balochistan,2766.901786
2,2012-10-08,Balochistan,2768.294643
2,2012-10-09,Balochistan,2769.330357
2,2012-10-10,Balochistan,2769.330357
